ufs_serial,run_wf_xy,pred,health
S00564,0000013_2_23_29,0.002550299773955352,0.0
S00565,0000013_2_29_28,0.0028839636553800933,0.0
S00566,0000013_2_52_16,0.003492179986022027,0.0
S00567,0000013_2_54_22,0.0025309174936710924,0.0
S00568,0000013_2_46_15,0.0028826485268490815,0.0
S00570,0000014_9_41_17,0.001318525960456107,0.0022028091356744
S00571,0000014_14_60_23,0.001777319765948869,0.0
S00574,0000013_24_42_31,0.0009774571507944454,0.0
S00577,0000014_23_35_26,0.0007338972483324648,0.0
S00579,0000013_22_23_28,0.001653049921836342,0.0
S00580,0000023_4_21_29,0.0021311299616496916,0.0022136704169895
S00581,0000023_15_49_31,0.000788328106263067,0.0
S00582,0000023_5_21_14,0.0027071734722245036,0.0022362909068002
S00583,0000010_21_47_22,0.001804943607962944,0.0
S00584,0000010_4_28_16,0.0006163081325637291,0.0
S00585,0000010_3_44_29,0.001378198412117991,0.0
S00586,0000010_4_38_15,0.001303422125432588,0.0
S00587,0000010_5_37_16,0.0018239123192979978,0.0
S00588,0000010_4_17_20,0.0014702122780389669,0.0
S00589,0000010_4_19_25,0.0005225137462363422,0.0
S00590,0000010_11_19_17,0.0013747360225108334,0.0
S00593,0000010_10_32_24,0.0008472853685626413,0.0
S00594,0000010_3_55_17,0.00163876751163185,0.0
S00598,0000026_3_60_28,0.0031453052947776517,0.0
S00599,0000001_19_18_15,0.0026120313385229015,0.0
S00600,0000008_22_53_30,0.002805962307909045,0.0
S00603,0000019_9_24_30,0.0023309735929009827,0.0
S00605,0000005_22_50_21,0.0022567814785856895,0.0
S00606,0000004_7_44_23,0.0038235835600650267,0.0
S00607,0000003_16_20_17,0.0034172464123282884,0.0
S00612,0000004_25_18_26,0.003348794690153267,0.0
S00614,0000004_9_18_19,0.003355328129245704,0.0
S00616,0000004_5_25_29,0.003021675281606892,0.0
S00617,0000024_8_26_20,0.0028420737209947206,0.0
S00618,0000024_11_30_19,0.0039832052254508326,0.0
S00619,0000024_15_55_24,0.00319113798988367,0.0
S00621,0000024_10_37_17,0.003610247758206627,0.0
S00624,0000024_7_56_21,0.0035245684986479945,0.0
S00626,0000024_24_60_18,0.002835613494114964,0.0
S00629,0000024_9_36_27,0.003420354940568983,0.0
S00630,0000024_23_49_28,0.003386504177905923,0.0
S00632,0000002_22_58_14,0.002369428332883724,0.0
S00634,0000006_23_49_29,0.0032595457802194402,0.0
S00635,0000006_17_30_21,0.002203391076510081,0.0
S00636,0000002_6_52_17,0.0029868345849466266,0.0
S00637,0000002_8_48_20,0.0022817472163209978,0.0
S00638,0000023_15_50_28,0.0031262143557193975,0.0
S00639,0000023_7_19_16,0.003045308275104336,0.0
S00640,0000023_7_53_19,0.0027649900118191413,0.0
S00642,0000000_18_49_16,0.0016394844599910523,0.0
S00643,0000000_19_63_21,0.0010449504910579304,0.0
S00644,0000000_18_15_22,0.0017007265451394699,0.0
S00645,0000000_18_50_15,0.0009841847587062824,0.0
S00646,0000000_18_41_15,0.0014985518578950587,0.0
S00647,0000000_24_28_24,0.0018435189695673235,0.0
S00648,0000000_23_34_26,0.0006903902298885792,0.0
S00651,0000000_1_19_18,0.00107375587297822,0.0
